prlName,prlTaskName,prlTaskCategory,prlTaskTypeNo,prlTaskTypeEn,prlTaskStatusNo,prlTaskStatusEn,prlTaskExpiryDate,wlbName,prlDateValidTo,prlLicensingActivityName,cmpLongName,cmpNpdidCompany,prlNpdidLicence,prlTaskID,prlTaskRefID,prlTaskDateUpdated,datesyncNPD
761,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Frafalt,Dropped,07.02.2020,,07.02.2016,TFO2013,Noreco Norway AS,22223020,24214873,24552345,24552344,,20.02.2019
761,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Frafalt,Dropped,07.02.2020,,07.02.2016,TFO2013,Noreco Norway AS,22223020,24214873,24552339,,,20.02.2019
761,Tilbakeleveringsrapport,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Godkjent,Approved,07.05.2020,,07.02.2016,TFO2013,Noreco Norway AS,22223020,24214873,24552340,,,20.02.2019
762,,DECISION,Beslutning om boring,Decision to drill,Skal bores,Will be drilled,07.02.2018,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552336,,23.02.2018,20.02.2019
762,,WORKOBLIGATION,Samle inn 3D seismikk,Acquire new 3D seismic,Godkjent,Approved,07.02.2018,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552334,,23.02.2018,20.02.2019
762,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,07.02.2019,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552335,24552336,23.02.2018,20.02.2019
762,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,07.02.2019,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24567547,,,20.02.2019
762,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,07.02.2021,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552337,24567547,,20.02.2019
762,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,07.02.2021,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,25612317,,,20.02.2019
762,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,07.02.2022,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,25612318,,,20.02.2019
762,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,07.02.2022,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552338,25612317,,20.02.2019
762,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,07.02.2022,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552332,,,20.02.2019
762,Tilbakeleveringsrapport,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,07.05.2022,,07.02.2022,TFO2013,Aker BP ASA,28544099,24214890,24552333,,,20.02.2019
763,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Godkjent,Approved,07.02.2016,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552326,,,20.02.2019
763,,WORKOBLIGATION,Anskaffe 3D seismikk,Acquire 3D seismic,Godkjent,Approved,07.02.2016,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552327,,,20.02.2019
763,,DECISION,Beslutning om boring,Decision to drill,Skal ikke bores,Not to be drilled,07.05.2016,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552328,,,20.02.2019
763,Tilbakeleveringsrapport,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Godkjent,Approved,07.08.2016,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552325,,,20.02.2019
763,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Skal ikke bores,Not to be drilled,07.02.2018,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552329,24552328,,20.02.2019
763,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Frafalt,Dropped,07.05.2018,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24567444,,,20.02.2019
763,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Frafalt,Dropped,07.02.2019,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,25612290,24567444,,20.02.2019
763,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Frafalt,Dropped,07.05.2019,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552330,,,20.02.2019
763,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Frafalt,Dropped,07.02.2020,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552331,24552330,,20.02.2019
763,,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Frafalt,Dropped,07.05.2020,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,24552324,,,20.02.2019
763,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Frafalt,Dropped,07.05.2020,,07.05.2016,TFO2013,Repsol Norge AS,27052812,24214911,25612291,,,20.02.2019
764,,WORKOBLIGATION,Anskaffe 3D seismikk,Acquire 3D seismic,Godkjent,Approved,07.02.2017,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552319,,,20.02.2019
764,,DECISION,Beslutning om boring,Decision to drill,Under arbeid,In process,07.02.2019,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552320,,,20.02.2019
764,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Under arbeid,In process,07.02.2021,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552321,24552320,,20.02.2019
764,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Under arbeid,In process,07.02.2021,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24567443,,,20.02.2019
764,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Under arbeid,In process,07.02.2023,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552322,,,20.02.2019
764,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Under arbeid,In process,07.02.2023,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,25612289,24567443,,20.02.2019
764,,WORKOBLIGATION,(PUD) Utarbeide utbyggingsplan,(PDO) Prepare plan for development,Under arbeid,In process,07.02.2024,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,25612288,24552322,,20.02.2019
764,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Under arbeid,In process,07.02.2024,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552323,,,20.02.2019
764,Initiell periode,DECISION,Beslutte overgang til forlengelsesperioden,Decision to enter extension period,Under arbeid,In process,07.02.2024,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552317,,,20.02.2019
764,Tilbakeleveringsrapport,WORKOBLIGATION,Tilbakeleveringsrapport,Relinquishment report,Under arbeid,In process,07.05.2024,,07.02.2024,TFO2013,Lundin Norway AS,2767314,24214943,24552318,,,20.02.2019
765,,WORKOBLIGATION,Reprosessere 3D seismikk,Reprocessing of 3D seismic,Godkjent,Approved,07.02.2017,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,24552312,,,20.02.2019
765,,DECISION,Beslutning om boring,Decision to drill,Skal ikke bores,Not to be drilled,07.02.2017,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,24552313,,,20.02.2019
765,,WORKOBLIGATION,Boring av letebrønn,Drill exploration well,Skal ikke bores,Not to be drilled,07.02.2018,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,24552314,24552313,,20.02.2019
765,,DECISION,(BoK) Beslutning om konkretisering,(BoK) Decision to concretize,Frafalt,Dropped,07.02.2018,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,24567361,,,20.02.2019
765,,WORKOBLIGATION,Konseptstudier,Conceptual studies,Frafalt,Dropped,07.02.2020,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,24552315,24567361,,20.02.2019
765,,DECISION,(BoV) Beslutning om videreføring,(BoV) Decision to continue,Frafalt,Dropped,07.02.2020,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,25612271,,,20.02.2019
765,,DECISION,(PUD) Beslutning om å sende inn en utbyggingsplan,(PDO) Decision to submit plan for development,Frafalt,Dropped,07.02.2021,,07.02.2017,TFO2013,Statoil Petroleum AS,17237817,24214960,25612272,,,20.02.2019
